split,seed,observation_id,molecule_group_id,scaffold_group_id,structure_solvent_group_id,partition
7,642,3720,MOL_002505,SCF_000226,SSG_002587,test
7,642,3721,MOL_002505,SCF_000226,SSG_002587,test
7,642,3728,MOL_003462,SCF_000226,SSG_003593,test
7,642,4225,MOL_000370,SCF_000226,SSG_000374,test
7,642,4226,MOL_000345,SCF_000226,SSG_000349,test
7,642,2385,MOL_003432,SCF_000197,SSG_003562,test
7,642,2386,MOL_003432,SCF_000197,SSG_003562,test
7,642,2387,MOL_003432,SCF_000197,SSG_003562,test
7,642,2388,MOL_003432,SCF_000197,SSG_003563,test
7,642,2389,MOL_003432,SCF_000197,SSG_003562,test
7,642,2390,MOL_003432,SCF_000197,SSG_003562,test
7,642,2391,MOL_003432,SCF_000197,SSG_003562,test
7,642,2392,MOL_003432,SCF_000197,SSG_003563,test
7,642,2393,MOL_003432,SCF_000197,SSG_003562,test
7,642,2394,MOL_003432,SCF_000197,SSG_003562,test
7,642,2395,MOL_003432,SCF_000197,SSG_003562,test
7,642,2396,MOL_003432,SCF_000197,SSG_003562,test
7,642,2397,MOL_003432,SCF_000197,SSG_003562,test
7,642,2398,MOL_003432,SCF_000197,SSG_003562,test
7,642,2399,MOL_003432,SCF_000197,SSG_003562,test
7,642,2556,MOL_002901,SCF_000197,SSG_003005,test
7,642,2564,MOL_002854,SCF_000197,SSG_002955,test
7,642,2565,MOL_002911,SCF_000197,SSG_003015,test
7,642,2566,MOL_002911,SCF_000197,SSG_003015,test
7,642,2663,MOL_003429,SCF_000197,SSG_003558,test
7,642,2664,MOL_003429,SCF_000197,SSG_003559,test
7,642,2665,MOL_003429,SCF_000197,SSG_003558,test
7,642,2666,MOL_003429,SCF_000197,SSG_003559,test
7,642,2667,MOL_003431,SCF_000197,SSG_003561,test
7,642,2718,MOL_003386,SCF_000197,SSG_003509,test
7,642,2831,MOL_003226,SCF_000197,SSG_003338,test
7,642,2836,MOL_002790,SCF_000197,SSG_002889,test
7,642,2887,MOL_001966,SCF_000197,SSG_002016,test
7,642,2888,MOL_001966,SCF_000197,SSG_002017,test
7,642,2889,MOL_001966,SCF_000197,SSG_002016,test
7,642,2890,MOL_002287,SCF_000197,SSG_002361,test
7,642,2901,MOL_002484,SCF_000197,SSG_002566,test
7,642,2949,MOL_003428,SCF_000197,SSG_003557,test
7,642,2950,MOL_003428,SCF_000197,SSG_003555,test
7,642,2951,MOL_003428,SCF_000197,SSG_003557,test
7,642,2952,MOL_003428,SCF_000197,SSG_003556,test
7,642,2953,MOL_003428,SCF_000197,SSG_003557,test
7,642,2954,MOL_003428,SCF_000197,SSG_003555,test
7,642,2955,MOL_003428,SCF_000197,SSG_003557,test
7,642,2956,MOL_003428,SCF_000197,SSG_003557,test
7,642,2957,MOL_003428,SCF_000197,SSG_003557,test
7,642,2958,MOL_003428,SCF_000197,SSG_003557,test
7,642,2959,MOL_003428,SCF_000197,SSG_003557,test
7,642,2960,MOL_003428,SCF_000197,SSG_003555,test
7,642,2961,MOL_003428,SCF_000197,SSG_003557,test
7,642,2962,MOL_003428,SCF_000197,SSG_003557,test
7,642,2963,MOL_003428,SCF_000197,SSG_003555,test
7,642,2964,MOL_003428,SCF_000197,SSG_003557,test
7,642,2965,MOL_003428,SCF_000197,SSG_003557,test
7,642,2966,MOL_003428,SCF_000197,SSG_003557,test
7,642,2967,MOL_003428,SCF_000197,SSG_003557,test
7,642,2970,MOL_003394,SCF_000197,SSG_003519,test
7,642,2971,MOL_003394,SCF_000197,SSG_003519,test
7,642,2972,MOL_003394,SCF_000197,SSG_003519,test
7,642,2973,MOL_003394,SCF_000197,SSG_003519,test
7,642,2974,MOL_003394,SCF_000197,SSG_003519,test
7,642,2975,MOL_003394,SCF_000197,SSG_003519,test
7,642,2976,MOL_003394,SCF_000197,SSG_003519,test
7,642,2979,MOL_003425,SCF_000197,SSG_003552,test
7,642,2983,MOL_002900,SCF_000197,SSG_003004,test
7,642,2985,MOL_002791,SCF_000197,SSG_002890,test
7,642,3034,MOL_003382,SCF_000197,SSG_003505,test
7,642,3035,MOL_003409,SCF_000197,SSG_003535,test
7,642,3036,MOL_003448,SCF_000197,SSG_003579,test
7,642,3094,MOL_003384,SCF_000197,SSG_003507,test
7,642,3179,MOL_002633,SCF_000197,SSG_002723,test
7,642,3180,MOL_001962,SCF_000197,SSG_002012,test
7,642,3181,MOL_001632,SCF_000197,SSG_001670,test
7,642,3182,MOL_001632,SCF_000197,SSG_001671,test
7,642,3183,MOL_001632,SCF_000197,SSG_001669,test
7,642,3184,MOL_001632,SCF_000197,SSG_001669,test
7,642,3185,MOL_001632,SCF_000197,SSG_001669,test
7,642,3186,MOL_001632,SCF_000197,SSG_001669,test
7,642,3187,MOL_001632,SCF_000197,SSG_001669,test
7,642,3188,MOL_001632,SCF_000197,SSG_001669,test
7,642,3189,MOL_001632,SCF_000197,SSG_001669,test
7,642,3190,MOL_001632,SCF_000197,SSG_001669,test
7,642,3191,MOL_001632,SCF_000197,SSG_001669,test
7,642,3192,MOL_001632,SCF_000197,SSG_001669,test
7,642,3193,MOL_001632,SCF_000197,SSG_001669,test
7,642,3194,MOL_002635,SCF_000197,SSG_002725,test
7,642,3195,MOL_002635,SCF_000197,SSG_002726,test
7,642,3196,MOL_002635,SCF_000197,SSG_002726,test
7,642,3197,MOL_002635,SCF_000197,SSG_002726,test
7,642,3198,MOL_002283,SCF_000197,SSG_002355,test
7,642,3199,MOL_002283,SCF_000197,SSG_002355,test
7,642,3204,MOL_002789,SCF_000197,SSG_002888,test
7,642,3234,MOL_003393,SCF_000197,SSG_003517,test
7,642,3235,MOL_003393,SCF_000197,SSG_003518,test
7,642,3236,MOL_003393,SCF_000197,SSG_003517,test
7,642,3237,MOL_003393,SCF_000197,SSG_003518,test
7,642,3238,MOL_003393,SCF_000197,SSG_003518,test
7,642,3239,MOL_003393,SCF_000197,SSG_003517,test
7,642,3240,MOL_003393,SCF_000197,SSG_003517,test
7,642,3241,MOL_003393,SCF_000197,SSG_003518,test
7,642,3242,MOL_003393,SCF_000197,SSG_003518,test
7,642,3243,MOL_003393,SCF_000197,SSG_003518,test
7,642,3244,MOL_003393,SCF_000197,SSG_003517,test
7,642,3245,MOL_003393,SCF_000197,SSG_003517,test
7,642,3246,MOL_003393,SCF_000197,SSG_003518,test
7,642,3247,MOL_003393,SCF_000197,SSG_003518,test
7,642,3248,MOL_003393,SCF_000197,SSG_003518,test
7,642,3249,MOL_003393,SCF_000197,SSG_003517,test
7,642,3256,MOL_003390,SCF_000197,SSG_003514,test
7,642,3257,MOL_003390,SCF_000197,SSG_003514,test
7,642,3258,MOL_003390,SCF_000197,SSG_003514,test
7,642,3259,MOL_003390,SCF_000197,SSG_003514,test
7,642,3260,MOL_003390,SCF_000197,SSG_003514,test
7,642,3261,MOL_003390,SCF_000197,SSG_003514,test
7,642,3262,MOL_003390,SCF_000197,SSG_003514,test
7,642,3263,MOL_003390,SCF_000197,SSG_003514,test
7,642,3265,MOL_003397,SCF_000197,SSG_003522,test
7,642,3266,MOL_002278,SCF_000197,SSG_002351,test
7,642,3268,MOL_001960,SCF_000197,SSG_002009,test
7,642,3293,MOL_002683,SCF_000197,SSG_002777,test
7,642,3310,MOL_003385,SCF_000197,SSG_003508,test
7,642,3394,MOL_003320,SCF_000197,SSG_003437,test
7,642,3417,MOL_003601,SCF_000197,SSG_003751,test
7,642,3418,MOL_003601,SCF_000197,SSG_003750,test
7,642,3421,MOL_003602,SCF_000197,SSG_003752,test
7,642,3423,MOL_001761,SCF_000197,SSG_001802,test
7,642,3424,MOL_001689,SCF_000197,SSG_001729,test
7,642,3425,MOL_002624,SCF_000197,SSG_002714,test
7,642,3426,MOL_001964,SCF_000197,SSG_002013,test
7,642,3428,MOL_001467,SCF_000197,SSG_001501,test
7,642,3433,MOL_001967,SCF_000197,SSG_002015,test
7,642,3450,MOL_001532,SCF_000197,SSG_001567,test
7,642,3452,MOL_001927,SCF_000197,SSG_001975,test
7,642,3453,MOL_001927,SCF_000197,SSG_001974,test
7,642,3454,MOL_001927,SCF_000197,SSG_001974,test
7,642,3455,MOL_001626,SCF_000197,SSG_001663,test
7,642,3456,MOL_001626,SCF_000197,SSG_001663,test
7,642,3457,MOL_001626,SCF_000197,SSG_001662,test
7,642,3458,MOL_001626,SCF_000197,SSG_001663,test
7,642,3459,MOL_001626,SCF_000197,SSG_001663,test
7,642,3460,MOL_001626,SCF_000197,SSG_001663,test
7,642,3461,MOL_001626,SCF_000197,SSG_001662,test
7,642,3462,MOL_001626,SCF_000197,SSG_001663,test
7,642,3463,MOL_001626,SCF_000197,SSG_001663,test
7,642,3464,MOL_001626,SCF_000197,SSG_001662,test
7,642,3465,MOL_001626,SCF_000197,SSG_001662,test
7,642,3466,MOL_001626,SCF_000197,SSG_001663,test
7,642,3467,MOL_001626,SCF_000197,SSG_001663,test
7,642,3468,MOL_001633,SCF_000197,SSG_001672,test
7,642,3471,MOL_001541,SCF_000197,SSG_001576,test
7,642,3472,MOL_001650,SCF_000197,SSG_001689,test
7,642,3474,MOL_002280,SCF_000197,SSG_002352,test
7,642,3475,MOL_002634,SCF_000197,SSG_002724,test
7,642,3477,MOL_001818,SCF_000197,SSG_001861,test
7,642,3547,MOL_003389,SCF_000197,SSG_003512,test
7,642,3548,MOL_003389,SCF_000197,SSG_003513,test
7,642,3549,MOL_003389,SCF_000197,SSG_003513,test
7,642,3550,MOL_003389,SCF_000197,SSG_003513,test
7,642,3551,MOL_003389,SCF_000197,SSG_003513,test
7,642,3552,MOL_003389,SCF_000197,SSG_003513,test
7,642,3553,MOL_003389,SCF_000197,SSG_003513,test
7,642,3554,MOL_003367,SCF_000197,SSG_003490,test
7,642,3555,MOL_003367,SCF_000197,SSG_003490,test
7,642,3556,MOL_003396,SCF_000197,SSG_003521,test
7,642,3557,MOL_003396,SCF_000197,SSG_003521,test
7,642,3558,MOL_003369,SCF_000197,SSG_003492,test
7,642,3559,MOL_003368,SCF_000197,SSG_003491,test
7,642,3574,MOL_001956,SCF_000197,SSG_002005,test
7,642,3623,MOL_003378,SCF_000197,SSG_003501,test
7,642,3647,MOL_001347,SCF_000197,SSG_001381,test
7,642,3656,MOL_002629,SCF_000197,SSG_002719,test
7,642,3657,MOL_002627,SCF_000197,SSG_002717,test
7,642,3659,MOL_001963,SCF_000197,SSG_002011,test
7,642,3660,MOL_003319,SCF_000197,SSG_003436,test
7,642,3661,MOL_001599,SCF_000197,SSG_001635,test
7,642,3662,MOL_003314,SCF_000197,SSG_003431,test
7,642,3665,MOL_001508,SCF_000197,SSG_001543,test
7,642,3681,MOL_003605,SCF_000197,SSG_003755,test
7,642,3682,MOL_002623,SCF_000197,SSG_002713,test
7,642,3683,MOL_002623,SCF_000197,SSG_002713,test
7,642,3684,MOL_002623,SCF_000197,SSG_002713,test
7,642,3685,MOL_001643,SCF_000197,SSG_001682,test
7,642,3688,MOL_002625,SCF_000197,SSG_002715,test
7,642,3689,MOL_001931,SCF_000197,SSG_001977,test
7,642,3690,MOL_001931,SCF_000197,SSG_001978,test
7,642,3691,MOL_001760,SCF_000197,SSG_001801,test
7,642,3693,MOL_002286,SCF_000197,SSG_002360,test
7,642,3694,MOL_001647,SCF_000197,SSG_001686,test
7,642,3697,MOL_001770,SCF_000197,SSG_001811,test
7,642,3699,MOL_001778,SCF_000197,SSG_001819,test
7,642,3701,MOL_001819,SCF_000197,SSG_001863,test
7,642,3702,MOL_001807,SCF_000197,SSG_001851,test
7,642,3703,MOL_001512,SCF_000197,SSG_001547,test
7,642,3733,MOL_001929,SCF_000197,SSG_001973,test
7,642,3734,MOL_001929,SCF_000197,SSG_001973,test
7,642,3735,MOL_001929,SCF_000197,SSG_001972,test
7,642,3736,MOL_001708,SCF_000197,SSG_001751,test
7,642,3745,MOL_001630,SCF_000197,SSG_001667,test
7,642,3746,MOL_001540,SCF_000197,SSG_001575,test
7,642,3747,MOL_001627,SCF_000197,SSG_001664,test
7,642,3748,MOL_001925,SCF_000197,SSG_001970,test
7,642,3749,MOL_001621,SCF_000197,SSG_001657,test
7,642,3753,MOL_001649,SCF_000197,SSG_001688,test
7,642,3789,MOL_003430,SCF_000197,SSG_003560,test
7,642,3790,MOL_003430,SCF_000197,SSG_003560,test
7,642,3793,MOL_003376,SCF_000197,SSG_003499,test
7,642,3795,MOL_003406,SCF_000197,SSG_003532,test
7,642,3796,MOL_003444,SCF_000197,SSG_003575,test
7,642,3846,MOL_000065,SCF_000197,SSG_000066,test
7,642,3862,MOL_001515,SCF_000197,SSG_001550,test
7,642,3863,MOL_001692,SCF_000197,SSG_001733,test
7,642,3864,MOL_001510,SCF_000197,SSG_001545,test
7,642,3867,MOL_001411,SCF_000197,SSG_001445,test
7,642,3881,MOL_002628,SCF_000197,SSG_002718,test
7,642,3882,MOL_003317,SCF_000197,SSG_003434,test
7,642,3883,MOL_001913,SCF_000197,SSG_001957,test
7,642,3886,MOL_001779,SCF_000197,SSG_001820,test
7,642,3887,MOL_001779,SCF_000197,SSG_001820,test
7,642,3888,MOL_001516,SCF_000197,SSG_001551,test
7,642,3891,MOL_001943,SCF_000197,SSG_001992,test
7,642,3892,MOL_001943,SCF_000197,SSG_001991,test
7,642,3893,MOL_001943,SCF_000197,SSG_001990,test
7,642,3903,MOL_001507,SCF_000197,SSG_001541,test
7,642,3921,MOL_001625,SCF_000197,SSG_001661,test
7,642,3922,MOL_002622,SCF_000197,SSG_002712,test
7,642,3923,MOL_001769,SCF_000197,SSG_001810,test
7,642,3924,MOL_001769,SCF_000197,SSG_001810,test
7,642,3925,MOL_001631,SCF_000197,SSG_001668,test
7,642,3926,MOL_002621,SCF_000197,SSG_002711,test
7,642,3927,MOL_001624,SCF_000197,SSG_001660,test
7,642,3928,MOL_001644,SCF_000197,SSG_001683,test
7,642,3929,MOL_001712,SCF_000197,SSG_001753,test
7,642,3930,MOL_002276,SCF_000197,SSG_002348,test
7,642,3931,MOL_001605,SCF_000197,SSG_001641,test
7,642,3934,MOL_001705,SCF_000197,SSG_001746,test
7,642,3935,MOL_001759,SCF_000197,SSG_001800,test
7,642,3936,MOL_001646,SCF_000197,SSG_001685,test
7,642,3968,MOL_001538,SCF_000197,SSG_001573,test
7,642,3969,MOL_001926,SCF_000197,SSG_001969,test
7,642,3970,MOL_001539,SCF_000197,SSG_001574,test
7,642,4000,MOL_002303,SCF_000197,SSG_002378,test
7,642,4012,MOL_000609,SCF_000197,SSG_000626,test
7,642,4014,MOL_000615,SCF_000197,SSG_000631,test
7,642,4015,MOL_000604,SCF_000197,SSG_000621,test
7,642,4016,MOL_000604,SCF_000197,SSG_000620,test
7,642,4017,MOL_000584,SCF_000197,SSG_000597,test
7,642,4019,MOL_000657,SCF_000197,SSG_000676,test
7,642,4021,MOL_000534,SCF_000197,SSG_000540,test
7,642,4023,MOL_000654,SCF_000197,SSG_000673,test
7,642,4048,MOL_001509,SCF_000197,SSG_001544,test
7,642,4051,MOL_002481,SCF_000197,SSG_002563,test
7,642,4052,MOL_001518,SCF_000197,SSG_001553,test
7,642,4053,MOL_001938,SCF_000197,SSG_001985,test
7,642,4068,MOL_003316,SCF_000197,SSG_003433,test
7,642,4070,MOL_001504,SCF_000197,SSG_001539,test
7,642,4073,MOL_001628,SCF_000197,SSG_001665,test
7,642,4075,MOL_001912,SCF_000197,SSG_001956,test
7,642,4078,MOL_002277,SCF_000197,SSG_002350,test
7,642,4079,MOL_002277,SCF_000197,SSG_002349,test
7,642,4080,MOL_001957,SCF_000197,SSG_002006,test
7,642,4083,MOL_002388,SCF_000197,SSG_002463,test
7,642,4084,MOL_002390,SCF_000197,SSG_002465,test
7,642,4085,MOL_001942,SCF_000197,SSG_001989,test
7,642,4101,MOL_001768,SCF_000197,SSG_001809,test
7,642,4103,MOL_001950,SCF_000197,SSG_001999,test
7,642,4104,MOL_001720,SCF_000197,SSG_001761,test
7,642,4126,MOL_000091,SCF_000197,SSG_000092,test
7,642,4143,MOL_001640,SCF_000197,SSG_001679,test
7,642,4145,MOL_002302,SCF_000197,SSG_002376,test
7,642,4146,MOL_002302,SCF_000197,SSG_002377,test
7,642,4148,MOL_001798,SCF_000197,SSG_001840,test
7,642,4149,MOL_001798,SCF_000197,SSG_001841,test
7,642,4150,MOL_001798,SCF_000197,SSG_001840,test
7,642,4151,MOL_000585,SCF_000197,SSG_000598,test
7,642,4152,MOL_001961,SCF_000197,SSG_002010,test
7,642,4155,MOL_002296,SCF_000197,SSG_002370,test
7,642,4166,MOL_000602,SCF_000197,SSG_000617,test
7,642,4167,MOL_000602,SCF_000197,SSG_000618,test
7,642,4168,MOL_000602,SCF_000197,SSG_000617,test
7,642,4169,MOL_000602,SCF_000197,SSG_000617,test
7,642,4170,MOL_000602,SCF_000197,SSG_000618,test
7,642,4171,MOL_000602,SCF_000197,SSG_000618,test
7,642,4172,MOL_000637,SCF_000197,SSG_000655,test
7,642,4174,MOL_000605,SCF_000197,SSG_000622,test
7,642,4175,MOL_000616,SCF_000197,SSG_000634,test
7,642,4176,MOL_000616,SCF_000197,SSG_000634,test
7,642,4177,MOL_000616,SCF_000197,SSG_000634,test
7,642,4178,MOL_000616,SCF_000197,SSG_000634,test
7,642,4181,MOL_000215,SCF_000197,SSG_000216,test
7,642,4186,MOL_000081,SCF_000197,SSG_000082,test
7,642,4187,MOL_000075,SCF_000197,SSG_000076,test
7,642,4188,MOL_000123,SCF_000197,SSG_000124,test
7,642,4189,MOL_000597,SCF_000197,SSG_000612,test
7,642,4195,MOL_001642,SCF_000197,SSG_001681,test
7,642,4202,MOL_001806,SCF_000197,SSG_001850,test
7,642,4210,MOL_002389,SCF_000197,SSG_002464,test
7,642,4212,MOL_001935,SCF_000197,SSG_001982,test
7,642,4215,MOL_000667,SCF_000197,SSG_000686,test
7,642,4228,MOL_001685,SCF_000197,SSG_001725,test
7,642,4229,MOL_001478,SCF_000197,SSG_001512,test
7,642,4232,MOL_001687,SCF_000197,SSG_001728,test
7,642,4244,MOL_001623,SCF_000197,SSG_001659,test
7,642,4246,MOL_001706,SCF_000197,SSG_001748,test
7,642,4248,MOL_001758,SCF_000197,SSG_001799,test
7,642,4265,MOL_002618,SCF_000197,SSG_002708,test
7,642,4278,MOL_003399,SCF_000197,SSG_003524,test
7,642,4279,MOL_003399,SCF_000197,SSG_003524,test
7,642,4286,MOL_001694,SCF_000197,SSG_001734,test
7,642,4287,MOL_001955,SCF_000197,SSG_002004,test
7,642,4291,MOL_002662,SCF_000197,SSG_002756,test
7,642,4301,MOL_001634,SCF_000197,SSG_001673,test
7,642,4302,MOL_001629,SCF_000197,SSG_001666,test
7,642,4306,MOL_001639,SCF_000197,SSG_001678,test
7,642,4307,MOL_001530,SCF_000197,SSG_001565,test
7,642,4308,MOL_000589,SCF_000197,SSG_000602,test
7,642,4309,MOL_000588,SCF_000197,SSG_000601,test
7,642,4311,MOL_001921,SCF_000197,SSG_001967,test
7,642,4312,MOL_001603,SCF_000197,SSG_001639,test
7,642,4313,MOL_001603,SCF_000197,SSG_001639,test
7,642,4314,MOL_001536,SCF_000197,SSG_001571,test
7,642,4315,MOL_001928,SCF_000197,SSG_001971,test
7,642,4318,MOL_000125,SCF_000197,SSG_000126,test
7,642,4322,MOL_000124,SCF_000197,SSG_000125,test
7,642,4323,MOL_001545,SCF_000197,SSG_001580,test
7,642,4325,MOL_001771,SCF_000197,SSG_001812,test
7,642,4334,MOL_000417,SCF_000197,SSG_000421,test
7,642,4335,MOL_000417,SCF_000197,SSG_000422,test
7,642,4338,MOL_000636,SCF_000197,SSG_000654,test
7,642,4339,MOL_000601,SCF_000197,SSG_000616,test
7,642,4340,MOL_000587,SCF_000197,SSG_000600,test
7,642,4341,MOL_000603,SCF_000197,SSG_000619,test
7,642,4342,MOL_000603,SCF_000197,SSG_000619,test
7,642,4343,MOL_000603,SCF_000197,SSG_000619,test
7,642,4344,MOL_000608,SCF_000197,SSG_000625,test
7,642,4346,MOL_000583,SCF_000197,SSG_000596,test
7,642,4348,MOL_000076,SCF_000197,SSG_000077,test
7,642,4350,MOL_001641,SCF_000197,SSG_001680,test
7,642,4365,MOL_001334,SCF_000197,SSG_001368,test
7,642,4366,MOL_000537,SCF_000197,SSG_000543,test
7,642,4368,MOL_000543,SCF_000197,SSG_000549,test
7,642,4369,MOL_000540,SCF_000197,SSG_000546,test
7,642,4373,MOL_001958,SCF_000197,SSG_002007,test
7,642,4374,MOL_001533,SCF_000197,SSG_001568,test
7,642,4375,MOL_001945,SCF_000197,SSG_001994,test
7,642,4378,MOL_001767,SCF_000197,SSG_001808,test
7,642,4397,MOL_001142,SCF_000197,SSG_001172,test
7,642,4408,MOL_003398,SCF_000197,SSG_003523,test
7,642,4417,MOL_001690,SCF_000197,SSG_001731,test
7,642,4446,MOL_001923,SCF_000197,SSG_001966,test
7,642,4447,MOL_001923,SCF_000197,SSG_001966,test
7,642,4449,MOL_001544,SCF_000197,SSG_001579,test
7,642,4450,MOL_000118,SCF_000197,SSG_000119,test
7,642,4453,MOL_001645,SCF_000197,SSG_001684,test
7,642,4474,MOL_000077,SCF_000197,SSG_000078,test
7,642,4475,MOL_001709,SCF_000197,SSG_001749,test
7,642,4477,MOL_001091,SCF_000197,SSG_001120,test
7,642,4478,MOL_001479,SCF_000197,SSG_001513,test
7,642,4492,MOL_001681,SCF_000197,SSG_001721,test
7,642,4493,MOL_001936,SCF_000197,SSG_001983,test
7,642,4494,MOL_001686,SCF_000197,SSG_001726,test
7,642,4495,MOL_001686,SCF_000197,SSG_001727,test
7,642,4505,MOL_002357,SCF_000197,SSG_002432,test
7,642,4510,MOL_000066,SCF_000197,SSG_000067,test
7,642,4530,MOL_001031,SCF_000197,SSG_001057,test
7,642,4535,MOL_001711,SCF_000197,SSG_001752,test
7,642,4536,MOL_000405,SCF_000197,SSG_000409,test
7,642,4538,MOL_001940,SCF_000197,SSG_001988,test
7,642,4551,MOL_001930,SCF_000197,SSG_001976,test
7,642,4554,MOL_000595,SCF_000197,SSG_000610,test
7,642,4564,MOL_001718,SCF_000197,SSG_001759,test
7,642,4565,MOL_001534,SCF_000197,SSG_001569,test
7,642,4566,MOL_001710,SCF_000197,SSG_001750,test
7,642,4576,MOL_001601,SCF_000197,SSG_001637,test
7,642,4590,MOL_001721,SCF_000197,SSG_001762,test
7,642,4612,MOL_000643,SCF_000197,SSG_000662,test
7,642,4613,MOL_000643,SCF_000197,SSG_000662,test
7,642,4614,MOL_000643,SCF_000197,SSG_000662,test
7,642,4615,MOL_000593,SCF_000197,SSG_000608,test
7,642,4616,MOL_000560,SCF_000197,SSG_000569,test
7,642,4617,MOL_000560,SCF_000197,SSG_000570,test
7,642,4618,MOL_000560,SCF_000197,SSG_000571,test
7,642,4620,MOL_000084,SCF_000197,SSG_000085,test
7,642,4621,MOL_000084,SCF_000197,SSG_000085,test
7,642,4623,MOL_000555,SCF_000197,SSG_000561,test
7,642,4642,MOL_000797,SCF_000197,SSG_000819,test
7,642,4651,MOL_001939,SCF_000197,SSG_001986,test
7,642,4652,MOL_001941,SCF_000197,SSG_001987,test
7,642,4657,MOL_001447,SCF_000197,SSG_001481,test
7,642,4679,MOL_000535,SCF_000197,SSG_000541,test
7,642,4686,MOL_001763,SCF_000197,SSG_001804,test
7,642,4687,MOL_001524,SCF_000197,SSG_001559,test
7,642,4688,MOL_001953,SCF_000197,SSG_002003,test
7,642,4689,MOL_000085,SCF_000197,SSG_000086,test
7,642,4690,MOL_000085,SCF_000197,SSG_000086,test
7,642,4691,MOL_002300,SCF_000197,SSG_002374,test
7,642,4693,MOL_000633,SCF_000197,SSG_000651,test
7,642,4694,MOL_000640,SCF_000197,SSG_000659,test
7,642,4695,MOL_000095,SCF_000197,SSG_000096,test
7,642,4696,MOL_000559,SCF_000197,SSG_000566,test
7,642,4697,MOL_000559,SCF_000197,SSG_000568,test
7,642,4698,MOL_000559,SCF_000197,SSG_000566,test
7,642,4699,MOL_000559,SCF_000197,SSG_000567,test
7,642,4700,MOL_000103,SCF_000197,SSG_000104,test
7,642,4701,MOL_000591,SCF_000197,SSG_000605,test
7,642,4702,MOL_000591,SCF_000197,SSG_000605,test
7,642,4703,MOL_000591,SCF_000197,SSG_000604,test
7,642,4704,MOL_000554,SCF_000197,SSG_000560,test
7,642,4705,MOL_000566,SCF_000197,SSG_000579,test
7,642,4706,MOL_000122,SCF_000197,SSG_000123,test
7,642,4707,MOL_000553,SCF_000197,SSG_000559,test
7,642,4708,MOL_000553,SCF_000197,SSG_000559,test
7,642,4709,MOL_000241,SCF_000197,SSG_000245,test
7,642,4710,MOL_000659,SCF_000197,SSG_000678,test
7,642,4711,MOL_000561,SCF_000197,SSG_000572,test
7,642,4712,MOL_000224,SCF_000197,SSG_000227,test
7,642,4713,MOL_000224,SCF_000197,SSG_000228,test
7,642,4714,MOL_000224,SCF_000197,SSG_000227,test
7,642,4715,MOL_000642,SCF_000197,SSG_000661,test
7,642,4716,MOL_000574,SCF_000197,SSG_000587,test
7,642,4722,MOL_000078,SCF_000197,SSG_000079,test
7,642,4723,MOL_000113,SCF_000197,SSG_000114,test
7,642,4724,MOL_000177,SCF_000197,SSG_000178,test
7,642,4739,MOL_002463,SCF_000197,SSG_002545,test
7,642,4764,MOL_001622,SCF_000197,SSG_001658,test
7,642,4765,MOL_001620,SCF_000197,SSG_001656,test
7,642,4766,MOL_000092,SCF_000197,SSG_000093,test
7,642,4779,MOL_001922,SCF_000197,SSG_001965,test
7,642,4780,MOL_000104,SCF_000197,SSG_000105,test
7,642,4781,MOL_001523,SCF_000197,SSG_001558,test
7,642,4782,MOL_001523,SCF_000197,SSG_001558,test
7,642,4783,MOL_000096,SCF_000197,SSG_000097,test
7,642,4784,MOL_000100,SCF_000197,SSG_000101,test
7,642,4787,MOL_001946,SCF_000197,SSG_001997,test
7,642,4788,MOL_001502,SCF_000197,SSG_001537,test
7,642,4790,MOL_001924,SCF_000197,SSG_001968,test
7,642,4792,MOL_000225,SCF_000197,SSG_000229,test
7,642,4794,MOL_001433,SCF_000197,SSG_001467,test
7,642,4795,MOL_001436,SCF_000197,SSG_001470,test
7,642,4796,MOL_001917,SCF_000197,SSG_001961,test
7,642,4800,MOL_000416,SCF_000197,SSG_000420,test
7,642,4801,MOL_000216,SCF_000197,SSG_000217,test
7,642,4803,MOL_000094,SCF_000197,SSG_000095,test
7,642,4804,MOL_000634,SCF_000197,SSG_000652,test
7,642,4805,MOL_000101,SCF_000197,SSG_000102,test
7,642,4806,MOL_000639,SCF_000197,SSG_000657,test
7,642,4807,MOL_000639,SCF_000197,SSG_000658,test
7,642,4808,MOL_000632,SCF_000197,SSG_000650,test
7,642,4809,MOL_000592,SCF_000197,SSG_000606,test
7,642,4810,MOL_000592,SCF_000197,SSG_000607,test
7,642,4811,MOL_000592,SCF_000197,SSG_000607,test
7,642,4812,MOL_000558,SCF_000197,SSG_000564,test
7,642,4813,MOL_000558,SCF_000197,SSG_000565,test
7,642,4814,MOL_000558,SCF_000197,SSG_000565,test
7,642,4815,MOL_000558,SCF_000197,SSG_000564,test
7,642,4816,MOL_000558,SCF_000197,SSG_000564,test
7,642,4817,MOL_000562,SCF_000197,SSG_000574,test
7,642,4818,MOL_000562,SCF_000197,SSG_000573,test
7,642,4820,MOL_000217,SCF_000197,SSG_000220,test
7,642,4821,MOL_000217,SCF_000197,SSG_000219,test
7,642,4822,MOL_000217,SCF_000197,SSG_000220,test
7,642,4823,MOL_000217,SCF_000197,SSG_000219,test
7,642,4824,MOL_000217,SCF_000197,SSG_000219,test
7,642,4825,MOL_000217,SCF_000197,SSG_000219,test
7,642,4826,MOL_000565,SCF_000197,SSG_000578,test
7,642,4827,MOL_000565,SCF_000197,SSG_000578,test
