observation_id,structure_solvent_group_id,fold
3576,SSG_000027,2
3577,SSG_000033,0
3578,SSG_000055,1
3579,SSG_000039,2
3580,SSG_000040,3
3581,SSG_000040,3
3582,SSG_000028,2
3583,SSG_000028,2
3584,SSG_000028,2
3585,SSG_000028,2
3586,SSG_000028,2
3587,SSG_000047,4
3588,SSG_000047,4
3589,SSG_000047,4
3590,SSG_000050,1
3591,SSG_000051,3
3592,SSG_000043,0
3593,SSG_000043,0
3594,SSG_002583,2
3595,SSG_002114,4
3596,SSG_002305,1
3597,SSG_000048,0
3598,SSG_000048,0
3599,SSG_000048,0
3600,SSG_000052,2
3601,SSG_000052,2
3602,SSG_000052,2
3603,SSG_000029,3
3604,SSG_000029,3
3605,SSG_000035,2
3606,SSG_000035,2
3607,SSG_000035,2
3608,SSG_000029,3
3609,SSG_003736,1
3610,SSG_003576,0
3611,SSG_003595,2
3612,SSG_003619,1
3613,SSG_003529,3
3614,SSG_003566,0
3615,SSG_002120,0
3616,SSG_002230,1
3617,SSG_000527,0
3618,SSG_000036,4
3619,SSG_000030,4
3620,SSG_002986,0
3621,SSG_004055,2
3622,SSG_004055,2
3623,SSG_003501,4
3624,SSG_002246,2
3625,SSG_001946,4
3626,SSG_002493,1
3627,SSG_003180,1
3628,SSG_003678,1
3629,SSG_002900,1
3630,SSG_000258,2
3631,SSG_000252,3
3632,SSG_003659,3
3633,SSG_003773,3
3634,SSG_001835,3
3635,SSG_003076,0
3636,SSG_003076,0
3637,SSG_000439,2
3638,SSG_000437,0
3639,SSG_001155,0
3640,SSG_002149,0
3641,SSG_000499,4
3642,SSG_000498,3
3643,SSG_000820,3
3644,SSG_000445,4
3645,SSG_003926,0
3646,SSG_003944,2
3647,SSG_001381,2
3648,SSG_001157,4
3649,SSG_001920,2
3650,SSG_001117,1
3651,SSG_003956,3
3652,SSG_003923,3
3653,SSG_003918,3
3654,SSG_003273,1
3655,SSG_003306,4
3656,SSG_002719,2
3657,SSG_002717,3
3658,SSG_001597,1
3659,SSG_002011,4
3660,SSG_003436,4
3661,SSG_001635,0
3662,SSG_003431,0
3663,SSG_003599,1
3664,SSG_003599,1
3665,SSG_001543,2
3666,SSG_002359,2
3667,SSG_001732,2
3668,SSG_003495,4
3669,SSG_003495,4
3670,SSG_003591,3
3671,SSG_003591,3
3672,SSG_003343,3
3673,SSG_003344,2
3674,SSG_003543,2
3675,SSG_000352,1
3676,SSG_000352,1
3677,SSG_002985,3
3678,SSG_000376,2
3679,SSG_000526,3
3680,SSG_003582,2
3681,SSG_003755,4
3682,SSG_002713,4
3683,SSG_002713,4
3684,SSG_002713,4
3685,SSG_001682,3
3686,SSG_001629,3
3687,SSG_001629,3
3688,SSG_002715,1
3689,SSG_001977,2
3690,SSG_001978,0
3691,SSG_001801,3
3692,SSG_001803,1
3693,SSG_002360,4
3694,SSG_001686,0
3695,SSG_002178,0
3696,SSG_002178,0
3697,SSG_001811,3
3698,SSG_001650,1
3699,SSG_001819,3
3700,SSG_002716,4
3701,SSG_001863,0
3702,SSG_001851,3
3703,SSG_001547,3
3704,SSG_001630,0
3705,SSG_002577,1
3706,SSG_001794,0
3707,SSG_001743,0
3708,SSG_001919,1
3709,SSG_001921,3
3710,SSG_002325,0
3711,SSG_002334,4
3712,SSG_001542,0
3713,SSG_002046,3
3714,SSG_001814,0
3715,SSG_003592,4
3716,SSG_003496,0
3717,SSG_003954,1
3718,SSG_003953,0
3719,SSG_001947,4
3720,SSG_002587,1
3721,SSG_002587,1
3722,SSG_002208,0
3723,SSG_002204,0
3724,SSG_002365,1
3725,SSG_002700,3
3726,SSG_003664,3
3727,SSG_003498,2
3728,SSG_003593,0
3729,SSG_003531,1
3730,SSG_003574,3
3731,SSG_003666,2
3732,SSG_002928,4
3733,SSG_001973,4
3734,SSG_001973,4
3735,SSG_001972,3
3736,SSG_001751,3
3737,SSG_002191,3
3738,SSG_002191,3
3739,SSG_002170,4
3740,SSG_002170,4
3741,SSG_002075,1
3742,SSG_002075,1
3743,SSG_001652,1
3744,SSG_001651,2
3745,SSG_001667,2
3746,SSG_001575,4
3747,SSG_001664,0
3748,SSG_001970,1
3749,SSG_001657,2
3750,SSG_002121,1
3751,SSG_001586,2
3752,SSG_001577,1
3753,SSG_001688,1
3754,SSG_002076,2
3755,SSG_002078,3
3756,SSG_002077,2
3757,SSG_001644,4
3758,SSG_002165,1
3759,SSG_002164,0
3760,SSG_002021,3
3761,SSG_002021,3
3762,SSG_002083,0
3763,SSG_002174,2
3764,SSG_001772,3
3765,SSG_001891,1
3766,SSG_001722,4
3767,SSG_001717,3
3768,SSG_001859,0
3769,SSG_001782,0
3770,SSG_002041,4
3771,SSG_002030,2
3772,SSG_002237,1
3773,SSG_002241,4
3774,SSG_002218,4
3775,SSG_002218,4
3776,SSG_002223,2
3777,SSG_002398,4
3778,SSG_002225,3
3779,SSG_002148,4
3780,SSG_002394,2
3781,SSG_002145,1
3782,SSG_000360,4
3783,SSG_000360,4
3784,SSG_000370,3
3785,SSG_000366,4
3786,SSG_000366,4
3787,SSG_000344,0
3788,SSG_000345,1
3789,SSG_003560,3
3790,SSG_003560,3
3791,SSG_003594,1
3792,SSG_003594,1
3793,SSG_003499,0
3794,SSG_003613,3
3795,SSG_003532,3
3796,SSG_003575,4
3797,SSG_003682,4
3798,SSG_003483,0
3799,SSG_003484,1
3800,SSG_003716,2
3801,SSG_003716,2
3802,SSG_003716,2
3803,SSG_003716,2
3804,SSG_003716,2
3805,SSG_003721,3
3806,SSG_003721,3
3807,SSG_003721,3
3808,SSG_003694,3
3809,SSG_003694,3
3810,SSG_000016,3
3811,SSG_003730,0
3812,SSG_002062,4
3813,SSG_002001,4
3814,SSG_002403,0
3815,SSG_002407,1
3816,SSG_002203,4
3817,SSG_003292,3
3818,SSG_003280,0
3819,SSG_000031,3
3820,SSG_000031,3
3821,SSG_002220,3
3822,SSG_000363,1
3823,SSG_000363,1
3824,SSG_000371,4
3825,SSG_000371,4
3826,SSG_000367,0
3827,SSG_000367,0
3828,SSG_000733,0
3829,SSG_001900,1
3830,SSG_001290,1
3831,SSG_002258,4
3832,SSG_000457,4
3833,SSG_000746,4
3834,SSG_003568,3
3835,SSG_003502,1
3836,SSG_001904,1
3837,SSG_000731,3
3838,SSG_000438,1
3839,SSG_000436,4
3840,SSG_003679,0
3841,SSG_003680,2
3842,SSG_002056,0
3843,SSG_000476,0
3844,SSG_000073,1
3845,SSG_002019,0
3846,SSG_000066,4
3847,SSG_001911,0
3848,SSG_002127,1
3849,SSG_002127,1
3850,SSG_000447,2
3851,SSG_000666,3
3852,SSG_000666,3
3853,SSG_000632,0
3854,SSG_000632,0
3855,SSG_000633,1
3856,SSG_000670,4
3857,SSG_003329,1
3858,SSG_000486,3
3859,SSG_000486,3
3860,SSG_000480,2
3861,SSG_000182,2
3862,SSG_001550,1
3863,SSG_001733,3
3864,SSG_001545,0
3865,SSG_001459,4
3866,SSG_001449,0
3867,SSG_001445,4
3868,SSG_000434,3
3869,SSG_001706,3
3870,SSG_002257,2
3871,SSG_001789,0
3872,SSG_003921,2
3873,SSG_002615,3
3874,SSG_002294,1
3875,SSG_001785,3
3876,SSG_001769,2
3877,SSG_003542,1
3878,SSG_000256,1
3879,SSG_000253,4
3880,SSG_000206,2
3881,SSG_002718,4
3882,SSG_003434,1
3883,SSG_001957,4
3884,SSG_001421,2
3885,SSG_001421,2
3886,SSG_001820,4
3887,SSG_001820,4
3888,SSG_001551,4
3889,SSG_002196,2
3890,SSG_002122,2
3891,SSG_001992,3
3892,SSG_001991,0
3893,SSG_001990,0
3894,SSG_001552,2
3895,SSG_002254,2
3896,SSG_001705,2
3897,SSG_002097,2
3898,SSG_001948,0
3899,SSG_001710,4
3900,SSG_001949,1
3901,SSG_002200,4
3902,SSG_001711,0
3903,SSG_001541,1
3904,SSG_002065,2
3905,SSG_002066,3
3906,SSG_001118,2
3907,SSG_003739,0
3908,SSG_003729,3
3909,SSG_003729,3
3910,SSG_003728,4
3911,SSG_003728,4
3912,SSG_002793,3
3913,SSG_004035,2
3914,SSG_004016,0
3915,SSG_003614,3
3916,SSG_003614,3
3917,SSG_000378,4
3918,SSG_001404,2
3919,SSG_003714,0
3920,SSG_003536,4
3921,SSG_001661,3
3922,SSG_002712,3
3923,SSG_001810,4
3924,SSG_001810,4
3925,SSG_001668,1
3926,SSG_002711,2
3927,SSG_001660,1
3928,SSG_001683,4
3929,SSG_001753,1
3930,SSG_002348,3
3931,SSG_001641,0
3932,SSG_001653,0
3933,SSG_001584,1
3934,SSG_001746,4
3935,SSG_001800,2
3936,SSG_001685,0
3937,SSG_001795,1
3938,SSG_002324,4
3939,SSG_001499,2
3940,SSG_002082,1
3941,SSG_001723,4
3942,SSG_002024,4
3943,SSG_001482,0
3944,SSG_001773,4
3945,SSG_001718,2
3946,SSG_001770,1
3947,SSG_002166,2
3948,SSG_001687,3
3949,SSG_001787,2
3950,SSG_003996,3
3951,SSG_002215,3
3952,SSG_001918,0
3953,SSG_001283,1
3954,SSG_001283,1
3955,SSG_001288,4
3956,SSG_002768,4
3957,SSG_002766,2
3958,SSG_001297,1
3959,SSG_001955,2
3960,SSG_003997,0
3961,SSG_002209,2
3962,SSG_002207,1
3963,SSG_002206,3
3964,SSG_002202,2
3965,SSG_002488,0
3966,SSG_002367,2
3967,SSG_001304,2
3968,SSG_001573,4
3969,SSG_001969,0
3970,SSG_001574,1
3971,SSG_001582,4
3972,SSG_001647,2
3973,SSG_001855,3
3974,SSG_001858,3
3975,SSG_001578,0
3976,SSG_002491,1
3977,SSG_002222,4
3978,SSG_002222,4
3979,SSG_002227,1
3980,SSG_002227,1
3981,SSG_002228,3
3982,SSG_002228,3
3983,SSG_002224,0
3984,SSG_002234,0
3985,SSG_002234,0
3986,SSG_003567,1
3987,SSG_003500,3
3988,SSG_001899,0
3989,SSG_001903,4
3990,SSG_001902,3
3991,SSG_002773,1
3992,SSG_002205,1
3993,SSG_000723,4
3994,SSG_000722,3
3995,SSG_000723,4
3996,SSG_000736,2
3997,SSG_000134,0
3998,SSG_001898,0
3999,SSG_000734,0
4000,SSG_002378,2
4001,SSG_001203,1
4002,SSG_002238,2
4003,SSG_002219,1
4004,SSG_002226,4
4005,SSG_002752,2
4006,SSG_000362,0
4007,SSG_000362,0
4008,SSG_000347,2
4009,SSG_000347,2
4010,SSG_002752,2
4011,SSG_003687,0
4012,SSG_000626,4
4013,SSG_000737,3
4014,SSG_000631,3
4015,SSG_000621,0
4016,SSG_000620,4
4017,SSG_000597,2
4018,SSG_000729,2
4019,SSG_000676,0
4020,SSG_000735,1
4021,SSG_000540,0
4022,SSG_000730,0
4023,SSG_000673,3
4024,SSG_001450,2
4025,SSG_003188,4
4026,SSG_003188,4
4027,SSG_002979,1
4028,SSG_003824,0
4029,SSG_000426,3
4030,SSG_002035,4
4031,SSG_002071,4
4032,SSG_002139,4
4033,SSG_000759,4
4034,SSG_000235,3
4035,SSG_000235,3
4036,SSG_000675,1
4037,SSG_000639,2
4038,SSG_000739,0
4039,SSG_001119,0
4040,SSG_000741,0
4041,SSG_003610,1
4042,SSG_004054,4
4043,SSG_000197,3
4044,SSG_000193,3
4045,SSG_000190,1
4046,SSG_000189,0
4047,SSG_003675,3
4048,SSG_001544,2
4049,SSG_001428,2
4050,SSG_001457,3
4051,SSG_002563,0
4052,SSG_001553,3
4053,SSG_001985,3
4054,SSG_000548,3
4055,SSG_000548,3
4056,SSG_003734,4
4057,SSG_000483,0
4058,SSG_002104,0
4059,SSG_002193,1
4060,SSG_002105,3
4061,SSG_001142,4
4062,SSG_001393,4
4063,SSG_001394,4
4064,SSG_002232,3
4065,SSG_002232,3
4066,SSG_002982,1
4067,SSG_002991,4
4068,SSG_003433,3
4069,SSG_003435,1
4070,SSG_001539,3
4071,SSG_003258,2
4072,SSG_003259,1
4073,SSG_001665,4
4074,SSG_001784,4
4075,SSG_001956,0
4076,SSG_002177,4
4077,SSG_001654,0
4078,SSG_002350,0
4079,SSG_002349,4
4080,SSG_002006,3
4081,SSG_001708,3
4082,SSG_002087,4
4083,SSG_002463,4
4084,SSG_002465,0
4085,SSG_001989,2
4086,SSG_002025,1
4087,SSG_001490,2
4088,SSG_001500,0
4089,SSG_001495,1
4090,SSG_002143,3
4091,SSG_002047,0
4092,SSG_002040,3
4093,SSG_003686,2
4094,SSG_000529,2
4095,SSG_000357,3
4096,SSG_002774,2
4097,SSG_001282,3
4098,SSG_001276,4
4099,SSG_000202,0
4100,SSG_003946,4
4101,SSG_001809,2
4102,SSG_001703,1
4103,SSG_001999,2
4104,SSG_001761,4
4105,SSG_001581,2
4106,SSG_001572,3
4107,SSG_001776,3
4108,SSG_001776,3
4109,SSG_001790,1
4110,SSG_001790,1
4111,SSG_002169,0
4112,SSG_001780,3
4113,SSG_001175,1
4114,SSG_000364,2
4115,SSG_000368,1
4116,SSG_001395,0
4117,SSG_000351,1
4118,SSG_000351,1
4119,SSG_001308,0
4120,SSG_002240,3
4121,SSG_000747,0
4122,SSG_003618,0
4123,SSG_001309,1
4124,SSG_003316,0
4125,SSG_000775,0
4126,SSG_000092,4
4127,SSG_001825,2
4128,SSG_001826,3
4129,SSG_000727,1
4130,SSG_000132,4
4131,SSG_001901,2
4132,SSG_003977,2
4133,SSG_000403,3
4134,SSG_004070,2
4135,SSG_002934,1
4136,SSG_003763,1
4137,SSG_000721,2
4138,SSG_000725,1
4139,SSG_000732,2
4140,SSG_000551,4
4141,SSG_000552,0
4142,SSG_000750,2
4143,SSG_001679,1
4144,SSG_002068,1
4145,SSG_002376,4
4146,SSG_002377,1
4147,SSG_001677,2
4148,SSG_001840,4
4149,SSG_001841,2
4150,SSG_001840,4
4151,SSG_000598,0
4152,SSG_002010,3
4153,SSG_001846,3
4154,SSG_001847,0
4155,SSG_002370,1
4156,SSG_003589,2
4157,SSG_003493,3
4158,SSG_000369,2
4159,SSG_000356,3
4160,SSG_000356,3
4161,SSG_001278,1
4162,SSG_001735,1
4163,SSG_003255,0
4164,SSG_001365,4
4165,SSG_000424,0
4166,SSG_000617,3
4167,SSG_000618,1
4168,SSG_000617,3
4169,SSG_000617,3
4170,SSG_000618,1
4171,SSG_000618,1
4172,SSG_000655,0
4173,SSG_000615,3
4174,SSG_000622,3
4175,SSG_000634,2
4176,SSG_000634,2
4177,SSG_000634,2
4178,SSG_000634,2
4179,SSG_000544,2
4180,SSG_000752,0
4181,SSG_000216,4
4182,SSG_002126,0
4183,SSG_002126,0
4184,SSG_000755,4
4185,SSG_000742,1
4186,SSG_000082,0
4187,SSG_000076,4
4188,SSG_000124,4
4189,SSG_000612,4
4190,SSG_000738,4
4191,SSG_000749,4
4192,SSG_000740,2
4193,SSG_003321,2
4194,SSG_003322,1
4195,SSG_001681,2
4196,SSG_000243,0
4197,SSG_000241,2
4198,SSG_002039,2
4199,SSG_002074,0
4200,SSG_002074,0
4201,SSG_001849,2
4202,SSG_001850,2
4203,SSG_001595,4
4204,SSG_001775,4
4205,SSG_001788,0
4206,SSG_002158,3
4207,SSG_003917,4
4208,SSG_002100,0
4209,SSG_000373,1
4210,SSG_002464,4
4211,SSG_001429,4
4212,SSG_001982,0
4213,SSG_002031,0
4214,SSG_000751,3
4215,SSG_000686,0
4216,SSG_003554,0
4217,SSG_003553,1
4218,SSG_003676,2
4219,SSG_002194,3
4220,SSG_002565,2
4221,SSG_001391,1
4222,SSG_001399,1
4223,SSG_001402,3
4224,SSG_000380,1
4225,SSG_000374,4
4226,SSG_000349,3
4227,SSG_001498,4
4228,SSG_001725,0
4229,SSG_001512,3
4230,SSG_002253,0
4231,SSG_001715,1
4232,SSG_001728,3
4233,SSG_002576,0
4234,SSG_001487,4
4235,SSG_000547,0
4236,SSG_003366,1
4237,SSG_000049,1
4238,SSG_003218,1
4239,SSG_003222,3
4240,SSG_002026,2
4241,SSG_000474,2
4242,SSG_000485,2
4243,SSG_001702,0
4244,SSG_001659,2
4245,SSG_001857,4
4246,SSG_001748,4
4247,SSG_001646,1
4248,SSG_001799,4
4249,SSG_001494,0
4250,SSG_001488,0
4251,SSG_001781,3
4252,SSG_001797,2
4253,SSG_001451,1
4254,SSG_000475,3
4255,SSG_001150,3
4256,SSG_003987,1
4257,SSG_000191,2
4258,SSG_000205,1
4259,SSG_000204,0
4260,SSG_000201,3
4261,SSG_000194,0
4262,SSG_003256,4
4263,SSG_001856,2
4264,SSG_000599,4
4265,SSG_002708,1
4266,SSG_003093,2
4267,SSG_003090,4
4268,SSG_003089,3
4269,SSG_003088,2
4270,SSG_001310,2
4271,SSG_000431,1
4272,SSG_001247,1
4273,SSG_001400,0
4274,SSG_001398,3
4275,SSG_001403,4
4276,SSG_003766,2
4277,SSG_001540,4
4278,SSG_003524,2
4279,SSG_003524,2
4280,SSG_001980,4
4281,SSG_000726,2
4282,SSG_000131,3
4283,SSG_000728,4
4284,SSG_001458,0
4285,SSG_003768,1
4286,SSG_001734,4
4287,SSG_002004,1
4288,SSG_001070,2
4289,SSG_001071,3
4290,SSG_003651,2
4291,SSG_002756,1
4292,SSG_003231,2
4293,SSG_001361,3
4294,SSG_001356,2
4295,SSG_001354,1
4296,SSG_000250,1
4297,SSG_001839,2
4298,SSG_001088,1
4299,SSG_002008,1
4300,SSG_000724,0
4301,SSG_001673,4
4302,SSG_001666,1
4303,SSG_002067,0
4304,SSG_002086,3
4305,SSG_001848,1
4306,SSG_001678,3
4307,SSG_001565,0
4308,SSG_000602,3
4309,SSG_000601,1
4310,SSG_001563,2
4311,SSG_001967,2
4312,SSG_001639,3
4313,SSG_001639,3
4314,SSG_001571,0
4315,SSG_001971,2
4316,SSG_002172,3
4317,SSG_001602,1
4318,SSG_000126,4
4319,SSG_001837,0
4320,SSG_000748,1
4321,SSG_001807,4
4322,SSG_000125,0
4323,SSG_001580,4
4324,SSG_001583,0
4325,SSG_001812,3
4326,SSG_001173,2
4327,SSG_001173,2
4328,SSG_001174,0
4329,SSG_001174,0
4330,SSG_002404,2
4331,SSG_001116,3
4332,SSG_000255,0
4333,SSG_003075,1
4334,SSG_000421,2
4335,SSG_000422,1
4336,SSG_001777,0
4337,SSG_000359,1
4338,SSG_000654,2
4339,SSG_000616,0
4340,SSG_000600,0
4341,SSG_000619,2
4342,SSG_000619,2
4343,SSG_000619,2
4344,SSG_000625,4
4345,SSG_000630,3
4346,SSG_000596,1
4347,SSG_000671,0
4348,SSG_000077,0
4349,SSG_001556,4
4350,SSG_001680,0
4351,SSG_001778,1
4352,SSG_002163,2
4353,SSG_000233,2
4354,SSG_002060,1
4355,SSG_000116,0
4356,SSG_000118,4
4357,SSG_000361,0
4358,SSG_001358,3
4359,SSG_003627,0
4360,SSG_003627,0
4361,SSG_003627,0
4362,SSG_000687,0
4363,SSG_003164,4
4364,SSG_001369,2
4365,SSG_001368,1
4366,SSG_000543,1
4367,SSG_000542,3
4368,SSG_000549,1
4369,SSG_000546,4
4370,SSG_000196,2
4371,SSG_002137,4
4372,SSG_001426,4
4373,SSG_002007,0
4374,SSG_001568,3
4375,SSG_001994,3
4376,SSG_002382,2
4377,SSG_000484,1
4378,SSG_001808,1
4379,SSG_001791,2
4380,SSG_003546,1
4381,SSG_003551,4
4382,SSG_003063,0
4383,SSG_003538,2
4384,SSG_000203,4
4385,SSG_002363,1
4386,SSG_000340,0
4387,SSG_003158,0
4388,SSG_003604,3
4389,SSG_002375,0
4390,SSG_002235,0
4391,SSG_003257,2
4392,SSG_001396,1
4393,SSG_002826,1
4394,SSG_002364,0
4395,SSG_002123,4
4396,SSG_001514,2
4397,SSG_001172,3
4398,SSG_002236,1
4399,SSG_002217,3
4400,SSG_002217,3
4401,SSG_000358,0
4402,SSG_000358,0
4403,SSG_000365,3
4404,SSG_000343,4
4405,SSG_000354,4
4406,SSG_003092,0
4407,SSG_001106,3
4408,SSG_003523,0
4409,SSG_001979,3
4410,SSG_000719,4
4411,SSG_001695,2
4412,SSG_002722,3
4413,SSG_001700,3
4414,SSG_000133,2
4415,SSG_003645,4
4416,SSG_003644,3
4417,SSG_001731,0
4418,SSG_002069,2
4419,SSG_002069,2
4420,SSG_000130,2
4421,SSG_000127,1
4422,SSG_001707,0
4423,SSG_002231,2
4424,SSG_002231,2
4425,SSG_001058,3
4426,SSG_001058,3
4427,SSG_001059,4
4428,SSG_001059,4
4429,SSG_001618,4
4430,SSG_001618,4
4431,SSG_001359,4
4432,SSG_001362,1
4433,SSG_001364,4
4434,SSG_001109,3
4435,SSG_001108,0
4436,SSG_001111,2
4437,SSG_003054,2
4438,SSG_002788,0
4439,SSG_000236,0
4440,SSG_001560,4
4441,SSG_001564,3
4442,SSG_001824,1
4443,SSG_001633,3
4444,SSG_001634,4
4445,SSG_002138,0
4446,SSG_001966,1
4447,SSG_001966,1
4448,SSG_000603,2
4449,SSG_001579,3
4450,SSG_000119,0
4451,SSG_001806,0
4452,SSG_001698,2
4453,SSG_001684,3
4454,SSG_001836,3
4455,SSG_001818,2
4456,SSG_001697,0
4457,SSG_001693,0
4458,SSG_002061,0
4459,SSG_000232,1
4460,SSG_002168,4
4461,SSG_001771,2
4462,SSG_002064,3
4463,SSG_001745,3
4464,SSG_001620,1
4465,SSG_001620,1
4466,SSG_003024,1
4467,SSG_002957,1
4468,SSG_002923,3
4469,SSG_003024,1
4470,SSG_002923,3
4471,SSG_001397,2
4472,SSG_003677,4
4473,SSG_002221,0
4474,SSG_000078,1
4475,SSG_001749,1
4476,SSG_001121,4
4477,SSG_001120,1
4478,SSG_001513,4
4479,SSG_001869,4
4480,SSG_001834,3
4481,SSG_001916,4
4482,SSG_000777,2
4483,SSG_003254,4
4484,SSG_000355,2
4485,SSG_000355,2
4486,SSG_000435,4
4487,SSG_001452,3
4488,SSG_001876,4
4489,SSG_002106,1
4490,SSG_001357,3
4491,SSG_001427,1
4492,SSG_001721,3
4493,SSG_001983,1
4494,SSG_001726,1
4495,SSG_001727,2
4496,SSG_002720,0
4497,SSG_002721,1
4498,SSG_002710,1
4499,SSG_002709,0
4500,SSG_000674,4
4501,SSG_003600,2
4502,SSG_003600,2
4503,SSG_001401,2
4504,SSG_002034,2
4505,SSG_002432,1
4506,SSG_003757,0
4507,SSG_001792,4
4508,SSG_001477,0
4509,SSG_001476,3
4510,SSG_000067,1
4511,SSG_003494,0
4512,SSG_003590,1
4513,SSG_002852,4
4514,SSG_002851,3
4515,SSG_003516,1
4516,SSG_003520,4
4517,SSG_003549,0
4518,SSG_003548,3
4519,SSG_003550,1
4520,SSG_002899,3
4521,SSG_002824,3
4522,SSG_003715,1
4523,SSG_000496,1
4524,SSG_000717,1
4525,SSG_000410,1
4526,SSG_001603,4
4527,SSG_003621,4
4528,SSG_003745,2
4529,SSG_003712,3
4530,SSG_001057,4
4531,SSG_000461,2
4532,SSG_000200,2
4533,SSG_002754,4
4534,SSG_002802,3
4535,SSG_001752,0
4536,SSG_000409,0
4537,SSG_000129,0
4538,SSG_001988,0
4539,SSG_003620,3
4540,SSG_000821,0
4541,SSG_000821,0
4542,SSG_000822,1
4543,SSG_000822,1
4544,SSG_001392,3
4545,SSG_003091,1
4546,SSG_001636,4
4547,SSG_002179,1
4548,SSG_001546,1
4549,SSG_000237,4
4550,SSG_001645,0
4551,SSG_001976,1
4552,SSG_002171,1
4553,SSG_001783,1
4554,SSG_000610,4
4555,SSG_002243,4
4556,SSG_003945,3
4557,SSG_001113,4
4558,SSG_002747,1
4559,SSG_002916,2
4560,SSG_000701,3
4561,SSG_001201,3
4562,SSG_001200,2
4563,SSG_002944,0
4564,SSG_001759,2
4565,SSG_001569,1
4566,SSG_001750,2
4567,SSG_003405,4
4568,SSG_002070,3
4569,SSG_002049,3
4570,SSG_001865,3
4571,SSG_002250,2
4572,SSG_002128,0
4573,SSG_002772,0
4574,SSG_000714,4
4575,SSG_000715,1
4576,SSG_001637,1
4577,SSG_001638,2
4578,SSG_000091,1
4579,SSG_000720,3
4580,SSG_003825,1
4581,SSG_001917,1
4582,SSG_001363,2
4583,SSG_001360,0
4584,SSG_000504,4
4585,SSG_001110,1
4586,SSG_001112,3
4587,SSG_001115,2
4588,SSG_003074,4
4589,SSG_003071,2
4590,SSG_001762,2
4591,SSG_001444,2
4592,SSG_000614,2
4593,SSG_000663,4
4594,SSG_000645,4
4595,SSG_000090,3
4596,SSG_000640,4
4597,SSG_002405,3
4598,SSG_000342,3
4599,SSG_003475,3
4600,SSG_002853,1
4601,SSG_002893,3
4602,SSG_002849,1
4603,SSG_003626,1
4604,SSG_003626,1
4605,SSG_003573,1
4606,SSG_003530,4
4607,SSG_003497,1
4608,SSG_000199,1
4609,SSG_000192,4
4610,SSG_003754,2
4611,SSG_000195,1
4612,SSG_000662,3
4613,SSG_000662,3
4614,SSG_000662,3
4615,SSG_000608,2
4616,SSG_000569,2
4617,SSG_000570,4
4618,SSG_000571,1
4619,SSG_000629,2
4620,SSG_000085,0
4621,SSG_000085,0
4622,SSG_000669,2
4623,SSG_000561,1
4624,SSG_000648,2
4625,SSG_000594,2
4626,SSG_002059,4
4627,SSG_001786,2
4628,SSG_001516,1
4629,SSG_002580,3
4630,SSG_002216,2
4631,SSG_002887,0
4632,SSG_000665,4
4633,SSG_000665,4
4634,SSG_000665,4
4635,SSG_000628,1
4636,SSG_000628,1
4637,SSG_000234,2
4638,SSG_000242,3
4639,SSG_000181,3
4640,SSG_000672,2
4641,SSG_000638,1
4642,SSG_000819,4
4643,SSG_002850,2
4644,SSG_001838,1
4645,SSG_002310,0
4646,SSG_000684,3
4647,SSG_000684,3
4648,SSG_000685,4
4649,SSG_000685,4
4650,SSG_000128,1
4651,SSG_001986,1
4652,SSG_001987,1
4653,SSG_002072,3
4654,SSG_001353,3
4655,SSG_002825,0
4656,SSG_002803,4
4657,SSG_001481,4
4658,SSG_001701,4
4659,SSG_001083,3
4660,SSG_002249,1
4661,SSG_001875,3
4662,SSG_002244,3
4663,SSG_002827,2
4664,SSG_003241,0
4665,SSG_003243,1
4666,SSG_003243,1
4667,SSG_001534,0
4668,SSG_002346,1
4669,SSG_001596,0
4670,SSG_001768,0
4671,SSG_001833,1
4672,SSG_001828,4
4673,SSG_003073,2
4674,SSG_002954,3
4675,SSG_003072,3
4676,SSG_001202,0
4677,SSG_002918,1
4678,SSG_003245,1
4679,SSG_000541,2
4680,SSG_001945,2
4681,SSG_000646,0
4682,SSG_000643,2
4683,SSG_000656,3
4684,SSG_000679,4
4685,SSG_001676,1
4686,SSG_001804,2
4687,SSG_001559,4
4688,SSG_002003,4
4689,SSG_000086,2
4690,SSG_000086,2
4691,SSG_002374,4
4692,SSG_003456,1
4693,SSG_000651,4
4694,SSG_000659,3
4695,SSG_000096,2
4696,SSG_000566,0
4697,SSG_000568,2
4698,SSG_000566,0
4699,SSG_000567,1
4700,SSG_000104,4
4701,SSG_000605,0
4702,SSG_000605,0
4703,SSG_000604,4
4704,SSG_000560,3
4705,SSG_000579,0
4706,SSG_000123,0
4707,SSG_000559,0
4708,SSG_000559,0
4709,SSG_000245,2
4710,SSG_000678,3
4711,SSG_000572,0
4712,SSG_000227,1
4713,SSG_000228,2
4714,SSG_000227,1
4715,SSG_000661,1
4716,SSG_000587,3
4717,SSG_000582,1
4718,SSG_000539,1
4719,SSG_000115,4
4720,SSG_000754,2
4721,SSG_000593,3
4722,SSG_000079,2
4723,SSG_000114,3
4724,SSG_000178,4
4725,SSG_000583,4
4726,SSG_000758,1
4727,SSG_000595,0
4728,SSG_000667,0
4729,SSG_000558,4
4730,SSG_000230,4
4731,SSG_003327,1
4732,SSG_003326,3
4733,SSG_003474,2
4734,SSG_003480,4
4735,SSG_001097,4
4736,SSG_000469,4
4737,SSG_002844,2
4738,SSG_002847,0
4739,SSG_002545,4
4740,SSG_001704,3
