observation_id,molecule_group_id,fold
3577,MOL_000033,3
3578,MOL_000054,3
3579,MOL_000039,2
3580,MOL_000040,3
3581,MOL_000040,3
3582,MOL_000028,3
3583,MOL_000028,3
3584,MOL_000028,3
3585,MOL_000028,3
3586,MOL_000028,3
3587,MOL_000047,3
3588,MOL_000047,3
3589,MOL_000047,3
3590,MOL_000050,3
3591,MOL_000050,3
3592,MOL_000043,4
3593,MOL_000043,4
3594,MOL_002501,5
3595,MOL_002055,4
3596,MOL_002235,4
3597,MOL_000048,2
3598,MOL_000048,2
3599,MOL_000048,2
3600,MOL_000051,5
3601,MOL_000051,5
3602,MOL_000051,5
3603,MOL_000029,4
3604,MOL_000029,4
3605,MOL_000035,5
3606,MOL_000035,5
3607,MOL_000035,5
3608,MOL_000029,4
3609,MOL_003588,5
3610,MOL_003445,4
3611,MOL_003464,4
3612,MOL_003485,2
3613,MOL_003403,2
3614,MOL_003435,2
3615,MOL_002060,5
3616,MOL_002165,5
3617,MOL_000521,3
3618,MOL_000036,5
3619,MOL_000030,5
3620,MOL_002882,3
3621,MOL_003873,1
3622,MOL_003873,1
3623,MOL_003378,5
3624,MOL_002181,2
3625,MOL_001902,4
3626,MOL_002416,2
3627,MOL_003070,2
3628,MOL_003535,3
3629,MOL_002801,3
3630,MOL_000255,1
3631,MOL_000248,3
3632,MOL_003520,3
3633,MOL_003623,5
3634,MOL_001793,3
3635,MOL_002969,3
3636,MOL_002969,3
3637,MOL_000434,2
3638,MOL_000432,3
3639,MOL_001126,2
3640,MOL_002091,5
3641,MOL_000494,4
3642,MOL_000493,1
3643,MOL_000798,3
3644,MOL_000440,4
3645,MOL_003757,2
3646,MOL_003773,3
3647,MOL_001347,1
3648,MOL_001128,4
3649,MOL_001876,2
3650,MOL_001088,3
3651,MOL_003785,3
3652,MOL_003754,5
3653,MOL_003749,3
3654,MOL_003161,2
3655,MOL_003194,5
3656,MOL_002629,2
3657,MOL_002627,2
3658,MOL_001562,5
3659,MOL_001963,1
3660,MOL_003319,2
3661,MOL_001599,3
3662,MOL_003314,1
3663,MOL_003468,3
3664,MOL_003468,3
3665,MOL_001508,5
3666,MOL_002285,1
3667,MOL_001691,4
3668,MOL_003372,1
3669,MOL_003372,1
3670,MOL_003460,3
3671,MOL_003460,3
3672,MOL_003231,4
3673,MOL_003231,4
3674,MOL_003416,2
3675,MOL_000348,1
3676,MOL_000348,1
3677,MOL_002881,5
3678,MOL_000372,4
3679,MOL_000520,4
3680,MOL_003451,5
3681,MOL_003605,5
3682,MOL_002623,5
3683,MOL_002623,5
3684,MOL_002623,5
3685,MOL_001643,5
3686,MOL_001593,1
3687,MOL_001593,1
3688,MOL_002625,4
3689,MOL_001931,3
3690,MOL_001931,3
3691,MOL_001760,3
3692,MOL_001762,5
3693,MOL_002286,2
3694,MOL_001647,3
3695,MOL_002114,4
3696,MOL_002114,4
3697,MOL_001770,1
3698,MOL_001614,5
3699,MOL_001778,5
3700,MOL_002626,1
3701,MOL_001819,1
3702,MOL_001807,3
3703,MOL_001512,3
3704,MOL_001594,2
3705,MOL_002495,4
3706,MOL_001753,3
3707,MOL_001702,4
3708,MOL_001875,3
3709,MOL_001877,3
3710,MOL_002255,4
3711,MOL_002264,5
3712,MOL_001506,2
3713,MOL_001995,1
3714,MOL_001773,4
3715,MOL_003461,1
3716,MOL_003373,2
3717,MOL_003783,4
3718,MOL_003782,3
3719,MOL_001903,3
3720,MOL_002505,4
3721,MOL_002505,4
3722,MOL_002143,4
3723,MOL_002139,2
3724,MOL_002291,2
3725,MOL_002610,5
3726,MOL_003524,4
3727,MOL_003375,3
3728,MOL_003462,2
3729,MOL_003405,3
3730,MOL_003443,2
3731,MOL_003526,4
3732,MOL_002827,2
3733,MOL_001929,1
3734,MOL_001929,1
3735,MOL_001929,1
3736,MOL_001708,5
3737,MOL_002127,1
3738,MOL_002127,1
3739,MOL_002108,2
3740,MOL_002108,2
3741,MOL_002022,4
3742,MOL_002022,4
3743,MOL_001616,1
3744,MOL_001615,1
3745,MOL_001630,5
3746,MOL_001540,5
3747,MOL_001627,1
3748,MOL_001925,4
3749,MOL_001621,3
3750,MOL_002061,3
3751,MOL_001551,4
3752,MOL_001542,2
3753,MOL_001649,4
3754,MOL_002025,1
3755,MOL_002025,1
3756,MOL_002025,1
3757,MOL_001608,3
3758,MOL_002103,5
3759,MOL_002103,5
3760,MOL_001971,2
3761,MOL_001971,2
3762,MOL_002027,5
3763,MOL_002113,5
3764,MOL_001731,2
3765,MOL_001847,4
3766,MOL_001682,2
3767,MOL_001677,4
3768,MOL_001815,2
3769,MOL_001741,1
3770,MOL_001990,4
3771,MOL_001980,3
3772,MOL_002172,1
3773,MOL_002176,1
3774,MOL_002153,2
3775,MOL_002153,2
3776,MOL_002158,4
3777,MOL_002323,2
3778,MOL_002160,5
3779,MOL_002088,4
3780,MOL_002319,1
3781,MOL_002085,4
3782,MOL_000356,2
3783,MOL_000356,2
3784,MOL_000367,2
3785,MOL_000362,4
3786,MOL_000362,4
3787,MOL_000340,2
3788,MOL_000341,1
3789,MOL_003430,2
3790,MOL_003430,2
3791,MOL_003463,3
3792,MOL_003463,3
3793,MOL_003376,4
3794,MOL_003480,4
3795,MOL_003406,1
3796,MOL_003444,3
3797,MOL_003538,5
3798,MOL_003360,4
3799,MOL_003361,1
3800,MOL_003568,3
3801,MOL_003568,3
3802,MOL_003568,3
3803,MOL_003568,3
3804,MOL_003568,3
3805,MOL_003573,3
3806,MOL_003573,3
3807,MOL_003573,3
3808,MOL_003548,2
3809,MOL_003548,2
3810,MOL_000016,4
3811,MOL_003582,3
3812,MOL_002010,4
3813,MOL_001952,4
3814,MOL_002328,5
3815,MOL_002332,4
3816,MOL_002138,4
3817,MOL_003180,2
3818,MOL_003168,5
3819,MOL_000031,1
3820,MOL_000031,1
3821,MOL_002155,3
3822,MOL_000359,4
3823,MOL_000359,4
3824,MOL_000368,3
3825,MOL_000368,3
3826,MOL_000363,1
3827,MOL_000363,1
3828,MOL_000711,3
3829,MOL_001855,2
3830,MOL_001256,2
3831,MOL_002192,3
3832,MOL_000452,5
3833,MOL_000724,2
3834,MOL_003437,4
3835,MOL_003379,2
3836,MOL_001860,1
3837,MOL_000709,5
3838,MOL_000433,5
3839,MOL_000431,3
3840,MOL_003536,1
3841,MOL_003536,1
3842,MOL_002004,3
3843,MOL_000471,1
3844,MOL_000072,5
3845,MOL_001969,3
3846,MOL_000065,3
3847,MOL_001867,1
3848,MOL_002066,2
3849,MOL_002066,2
3850,MOL_000442,1
3851,MOL_000647,2
3852,MOL_000647,2
3853,MOL_000614,2
3854,MOL_000614,2
3855,MOL_000614,2
3856,MOL_000651,5
3857,MOL_003217,1
3858,MOL_000480,2
3859,MOL_000480,2
3860,MOL_000475,4
3861,MOL_000181,1
3862,MOL_001515,5
3863,MOL_001692,2
3864,MOL_001510,1
3865,MOL_001425,1
3866,MOL_001415,4
3867,MOL_001411,3
3868,MOL_000429,4
3869,MOL_001666,5
3870,MOL_002191,2
3871,MOL_001748,1
3872,MOL_003752,2
3873,MOL_002533,3
3874,MOL_002226,2
3875,MOL_001744,2
3876,MOL_001728,3
3877,MOL_003415,5
3878,MOL_000252,2
3879,MOL_000249,5
3880,MOL_000204,3
3881,MOL_002628,3
3882,MOL_003317,5
3883,MOL_001913,1
3884,MOL_001387,2
3885,MOL_001387,2
3886,MOL_001779,4
3887,MOL_001779,4
3888,MOL_001516,4
3889,MOL_002132,5
3890,MOL_002062,1
3891,MOL_001943,5
3892,MOL_001943,5
3893,MOL_001943,5
3894,MOL_001517,1
3895,MOL_002188,3
3896,MOL_001665,4
3897,MOL_002039,4
3898,MOL_001904,5
3899,MOL_001670,1
3900,MOL_001905,3
3901,MOL_002136,3
3902,MOL_001671,3
3903,MOL_001507,1
3904,MOL_002013,5
3905,MOL_002013,5
3906,MOL_001089,2
3907,MOL_003591,3
3908,MOL_003581,5
3909,MOL_003581,5
3910,MOL_003580,4
3911,MOL_003580,4
3912,MOL_002698,5
3913,MOL_003855,4
3914,MOL_003840,1
3915,MOL_003481,5
3916,MOL_003481,5
3917,MOL_000374,3
3918,MOL_001370,2
3919,MOL_003566,1
3920,MOL_003410,5
3921,MOL_001625,5
3922,MOL_002622,4
3923,MOL_001769,5
3924,MOL_001769,5
3925,MOL_001631,4
3926,MOL_002621,3
3927,MOL_001624,4
3928,MOL_001644,4
3929,MOL_001712,5
3930,MOL_002276,2
3931,MOL_001605,4
3932,MOL_001617,2
3933,MOL_001549,2
3934,MOL_001705,2
3935,MOL_001759,2
3936,MOL_001646,2
3937,MOL_001754,1
3938,MOL_002254,3
3939,MOL_001465,4
3940,MOL_002028,5
3941,MOL_001683,4
3942,MOL_001974,5
3943,MOL_001448,4
3944,MOL_001732,5
3945,MOL_001678,2
3946,MOL_001729,5
3947,MOL_002104,1
3948,MOL_001648,5
3949,MOL_001746,4
3950,MOL_003823,4
3951,MOL_002150,4
3952,MOL_001874,2
3953,MOL_001249,4
3954,MOL_001249,4
3955,MOL_001254,3
3956,MOL_002674,3
3957,MOL_002672,3
3958,MOL_001263,3
3959,MOL_001911,2
3960,MOL_003824,2
3961,MOL_002144,5
3962,MOL_002142,3
3963,MOL_002141,2
3964,MOL_002137,5
3965,MOL_002412,3
3966,MOL_002293,3
3967,MOL_001270,4
3968,MOL_001538,3
3969,MOL_001926,2
3970,MOL_001539,4
3971,MOL_001546,5
3972,MOL_001611,1
3973,MOL_001811,5
3974,MOL_001814,1
3975,MOL_001543,1
3976,MOL_002414,4
3977,MOL_002157,5
3978,MOL_002157,5
3979,MOL_002162,2
3980,MOL_002162,2
3981,MOL_002163,3
3982,MOL_002163,3
3983,MOL_002159,2
3984,MOL_002169,4
3985,MOL_002169,4
3986,MOL_003436,3
3987,MOL_003377,4
3988,MOL_001856,5
3989,MOL_001859,1
3990,MOL_001858,3
3991,MOL_002679,4
3992,MOL_002140,1
3993,MOL_000701,3
3994,MOL_000701,3
3995,MOL_000701,3
3996,MOL_000714,3
3997,MOL_000133,1
3998,MOL_001854,1
3999,MOL_000712,5
4000,MOL_002303,2
4001,MOL_001169,3
4002,MOL_002173,3
4003,MOL_002154,1
4004,MOL_002161,1
4005,MOL_002658,3
4006,MOL_000357,1
4007,MOL_000357,1
4008,MOL_000343,4
4009,MOL_000343,4
4010,MOL_002658,3
4011,MOL_003542,4
4012,MOL_000609,5
4013,MOL_000715,1
4014,MOL_000615,3
4015,MOL_000604,4
4016,MOL_000604,4
4017,MOL_000584,5
4018,MOL_000707,1
4019,MOL_000657,2
4020,MOL_000713,2
4021,MOL_000534,1
4022,MOL_000708,1
4023,MOL_000654,3
4024,MOL_001416,5
4025,MOL_003078,3
4026,MOL_003078,3
4027,MOL_002875,3
4028,MOL_003670,1
4029,MOL_000421,2
4030,MOL_001985,2
4031,MOL_002018,1
4032,MOL_002079,4
4033,MOL_000737,3
4034,MOL_000230,1
4035,MOL_000230,1
4036,MOL_000656,1
4037,MOL_000621,4
4038,MOL_000717,5
4039,MOL_001090,5
4040,MOL_000719,2
4041,MOL_003478,2
4042,MOL_003872,1
4043,MOL_000196,5
4044,MOL_000192,1
4045,MOL_000189,4
4046,MOL_000188,2
4047,MOL_003532,3
4048,MOL_001509,3
4049,MOL_001394,5
4050,MOL_001423,2
4051,MOL_002481,1
4052,MOL_001518,3
4053,MOL_001938,4
4054,MOL_000542,4
4055,MOL_000542,4
4056,MOL_003586,2
4057,MOL_000478,2
4058,MOL_002046,1
4059,MOL_002129,4
4060,MOL_002047,2
4061,MOL_001113,5
4062,MOL_001359,4
4063,MOL_001360,5
4064,MOL_002167,1
4065,MOL_002167,1
4066,MOL_002878,3
4067,MOL_002888,2
4068,MOL_003316,5
4069,MOL_003318,1
4070,MOL_001504,2
4071,MOL_003147,5
4072,MOL_003148,4
4073,MOL_001628,3
4074,MOL_001743,4
4075,MOL_001912,5
4076,MOL_002115,1
4077,MOL_001618,3
4078,MOL_002277,3
4079,MOL_002277,3
4080,MOL_001957,4
4081,MOL_001668,2
4082,MOL_002030,1
4083,MOL_002388,1
4084,MOL_002390,3
4085,MOL_001942,4
4086,MOL_001975,1
4087,MOL_001456,1
4088,MOL_001466,4
4089,MOL_001461,5
4090,MOL_002083,5
4091,MOL_001996,5
4092,MOL_001989,3
4093,MOL_003541,3
4094,MOL_000523,4
4095,MOL_000353,5
4096,MOL_002680,1
4097,MOL_001248,2
4098,MOL_001242,3
4099,MOL_000201,3
4100,MOL_003775,3
4101,MOL_001768,4
4102,MOL_001662,1
4103,MOL_001950,5
4104,MOL_001720,3
4105,MOL_001547,2
4106,MOL_001537,2
4107,MOL_001735,1
4108,MOL_001735,1
4109,MOL_001749,2
4110,MOL_001749,2
4111,MOL_002107,1
4112,MOL_001739,3
4113,MOL_001145,2
4114,MOL_000360,3
4115,MOL_000364,2
4116,MOL_001361,1
4117,MOL_000347,3
4118,MOL_000347,3
4119,MOL_001274,2
4120,MOL_002175,4
4121,MOL_000725,5
4122,MOL_003484,1
4123,MOL_001275,1
4124,MOL_003204,2
4125,MOL_000753,3
4126,MOL_000091,5
4127,MOL_001784,5
4128,MOL_001784,5
4129,MOL_000705,4
4130,MOL_000131,4
4131,MOL_001857,5
4132,MOL_003806,2
4133,MOL_000399,1
4134,MOL_003887,4
4135,MOL_002833,2
4136,MOL_003613,5
4137,MOL_000700,1
4138,MOL_000703,4
4139,MOL_000710,2
4140,MOL_000545,1
4141,MOL_000546,2
4142,MOL_000728,4
4143,MOL_001640,1
4144,MOL_002014,2
4145,MOL_002302,4
4146,MOL_002302,4
4147,MOL_001638,5
4148,MOL_001798,5
4149,MOL_001798,5
4150,MOL_001798,5
4151,MOL_000585,1
4152,MOL_001961,3
4153,MOL_001803,3
4154,MOL_001803,3
4155,MOL_002296,1
4156,MOL_003458,5
4157,MOL_003370,4
4158,MOL_000365,4
4159,MOL_000352,4
4160,MOL_000352,4
4161,MOL_001244,1
4162,MOL_001693,1
4163,MOL_003144,3
4164,MOL_001330,5
4165,MOL_000419,4
4166,MOL_000602,3
4167,MOL_000602,3
4168,MOL_000602,3
4169,MOL_000602,3
4170,MOL_000602,3
4171,MOL_000602,3
4172,MOL_000637,4
4173,MOL_000600,1
4174,MOL_000605,1
4175,MOL_000616,5
4176,MOL_000616,5
4177,MOL_000616,5
4178,MOL_000616,5
4179,MOL_000538,5
4180,MOL_000730,2
4181,MOL_000215,2
4182,MOL_002067,5
4183,MOL_002067,5
4184,MOL_000733,4
4185,MOL_000720,4
4186,MOL_000081,3
4187,MOL_000075,4
4188,MOL_000123,2
4189,MOL_000597,4
4190,MOL_000716,4
4191,MOL_000727,3
4192,MOL_000718,1
4193,MOL_003209,1
4194,MOL_003210,2
4195,MOL_001642,3
4196,MOL_000239,5
4197,MOL_000237,3
4198,MOL_001988,3
4199,MOL_002021,3
4200,MOL_002021,3
4201,MOL_001805,4
4202,MOL_001806,5
4203,MOL_001560,4
4204,MOL_001734,4
4205,MOL_001747,5
4206,MOL_002098,3
4207,MOL_003748,1
4208,MOL_002042,1
4209,MOL_000369,1
4210,MOL_002389,2
4211,MOL_001395,1
4212,MOL_001935,2
4213,MOL_001981,5
4214,MOL_000729,3
4215,MOL_000667,5
4216,MOL_003427,5
4217,MOL_003426,4
4218,MOL_003533,4
4219,MOL_002130,2
4220,MOL_002483,3
4221,MOL_001357,2
4222,MOL_001365,4
4223,MOL_001368,5
4224,MOL_000376,1
4225,MOL_000370,5
4226,MOL_000345,3
4227,MOL_001464,3
4228,MOL_001685,1
4229,MOL_001478,3
4230,MOL_002187,2
4231,MOL_001675,5
4232,MOL_001687,2
4233,MOL_002494,1
4234,MOL_001453,2
4235,MOL_000541,3
4236,MOL_003252,3
4237,MOL_000049,1
4238,MOL_003108,4
4239,MOL_003112,1
4240,MOL_001976,2
4241,MOL_000469,2
4242,MOL_000481,4
4243,MOL_001663,1
4244,MOL_001623,2
4245,MOL_001813,4
4246,MOL_001706,3
4247,MOL_001610,4
4248,MOL_001758,1
4249,MOL_001460,5
4250,MOL_001454,3
4251,MOL_001740,5
4252,MOL_001756,2
4253,MOL_001417,4
4254,MOL_000470,1
4255,MOL_001121,2
4256,MOL_003814,2
4257,MOL_000190,4
4258,MOL_000205,4
4259,MOL_000203,2
4260,MOL_000200,2
4261,MOL_000193,2
4262,MOL_003145,4
4263,MOL_001812,4
4264,MOL_000586,2
4265,MOL_002618,5
4266,MOL_002984,4
4267,MOL_002981,3
4268,MOL_002981,3
4269,MOL_002981,3
4270,MOL_001276,3
4271,MOL_000426,5
4272,MOL_001213,2
4273,MOL_001366,5
4274,MOL_001364,1
4275,MOL_001369,1
4276,MOL_003616,3
4277,MOL_001505,3
4278,MOL_003399,5
4279,MOL_003399,5
4280,MOL_001932,4
4281,MOL_000704,5
4282,MOL_000130,3
4283,MOL_000706,4
4284,MOL_001424,5
4285,MOL_003618,5
4286,MOL_001694,2
4287,MOL_001955,5
4288,MOL_001043,1
4289,MOL_001044,4
4290,MOL_003514,3
4291,MOL_002662,4
4292,MOL_003120,1
4293,MOL_001327,2
4294,MOL_001322,4
4295,MOL_001320,1
4296,MOL_000246,4
4297,MOL_001797,3
4298,MOL_001061,5
4299,MOL_001959,1
4300,MOL_000702,3
4301,MOL_001634,2
4302,MOL_001629,2
4303,MOL_002015,3
4304,MOL_002029,4
4305,MOL_001804,5
4306,MOL_001639,4
4307,MOL_001530,1
4308,MOL_000589,4
4309,MOL_000588,4
4310,MOL_001528,3
4311,MOL_001921,3
4312,MOL_001603,1
4313,MOL_001603,1
4314,MOL_001536,1
4315,MOL_001928,3
4316,MOL_002110,2
4317,MOL_001567,1
4318,MOL_000125,3
4319,MOL_001795,1
4320,MOL_000726,3
4321,MOL_001766,3
4322,MOL_000124,3
4323,MOL_001545,4
4324,MOL_001548,1
4325,MOL_001771,3
4326,MOL_001143,5
4327,MOL_001143,5
4328,MOL_001144,1
4329,MOL_001144,1
4330,MOL_002329,1
4331,MOL_001085,5
4332,MOL_000251,1
4333,MOL_002967,5
4334,MOL_000417,5
4335,MOL_000417,5
4336,MOL_001736,2
4337,MOL_000355,5
4338,MOL_000636,2
4339,MOL_000601,2
4340,MOL_000587,3
4341,MOL_000603,3
4342,MOL_000603,3
4343,MOL_000603,3
4344,MOL_000608,2
4345,MOL_000613,4
4346,MOL_000583,5
4347,MOL_000652,2
4348,MOL_000076,5
4349,MOL_001521,2
4350,MOL_001641,2
4351,MOL_001737,3
4352,MOL_002102,4
4353,MOL_000229,1
4354,MOL_002008,3
4355,MOL_000115,3
4356,MOL_000117,5
4357,MOL_000358,2
4358,MOL_001324,4
4359,MOL_003492,5
4360,MOL_003492,5
4361,MOL_003492,5
4362,MOL_000668,3
4363,MOL_003054,2
4364,MOL_001335,3
4365,MOL_001334,2
4366,MOL_000537,4
4367,MOL_000536,3
4368,MOL_000543,5
4369,MOL_000540,2
4370,MOL_000195,4
4371,MOL_002077,5
4372,MOL_001392,3
4373,MOL_001958,5
4374,MOL_001533,2
4375,MOL_001945,5
4376,MOL_002307,1
4377,MOL_000479,5
4378,MOL_001767,3
4379,MOL_001750,3
4380,MOL_003419,2
4381,MOL_003424,2
4382,MOL_002956,5
4383,MOL_003412,5
4384,MOL_000202,4
4385,MOL_002289,4
4386,MOL_000336,2
4387,MOL_003049,2
4388,MOL_003473,1
4389,MOL_002301,1
4390,MOL_002170,5
4391,MOL_003146,1
4392,MOL_001362,2
4393,MOL_002731,5
4394,MOL_002290,1
4395,MOL_002063,3
4396,MOL_001480,5
4397,MOL_001142,4
4398,MOL_002171,3
4399,MOL_002152,4
4400,MOL_002152,4
4401,MOL_000354,3
4402,MOL_000354,3
4403,MOL_000361,5
4404,MOL_000339,2
4405,MOL_000350,4
4406,MOL_002983,5
4407,MOL_001077,1
4408,MOL_003398,3
4409,MOL_001933,5
4410,MOL_000698,2
4411,MOL_001655,3
4412,MOL_002632,4
4413,MOL_001660,4
4414,MOL_000132,5
4415,MOL_003508,2
4416,MOL_003507,3
4417,MOL_001690,3
4418,MOL_002016,1
4419,MOL_002016,1
4420,MOL_000129,2
4421,MOL_000126,4
4422,MOL_001667,3
4423,MOL_002166,2
4424,MOL_002166,2
4425,MOL_001032,3
4426,MOL_001032,3
4427,MOL_001033,1
4428,MOL_001033,1
4429,MOL_001582,3
4430,MOL_001582,3
4431,MOL_001325,5
4432,MOL_001328,4
4433,MOL_001331,3
4434,MOL_001080,1
4435,MOL_001079,3
4436,MOL_001082,3
4437,MOL_002947,5
4438,MOL_002693,5
4439,MOL_000232,3
4440,MOL_001525,1
4441,MOL_001529,4
4442,MOL_001783,3
4443,MOL_001597,1
4444,MOL_001598,2
4445,MOL_002078,2
4446,MOL_001923,5
4447,MOL_001923,5
4448,MOL_000590,5
4449,MOL_001544,3
4450,MOL_000118,2
4451,MOL_001765,2
4452,MOL_001658,1
4453,MOL_001645,1
4454,MOL_001794,4
4455,MOL_001777,3
4456,MOL_001657,2
4457,MOL_001653,3
4458,MOL_002009,2
4459,MOL_000228,5
4460,MOL_002106,3
4461,MOL_001730,1
4462,MOL_002012,1
4463,MOL_001704,1
4464,MOL_001584,5
4465,MOL_001584,5
4466,MOL_002919,1
4467,MOL_002856,2
4468,MOL_002822,3
4469,MOL_002919,1
4470,MOL_002822,3
4471,MOL_001363,3
4472,MOL_003534,2
4473,MOL_002156,4
4474,MOL_000077,5
4475,MOL_001709,1
4476,MOL_001092,2
4477,MOL_001091,1
4478,MOL_001479,2
4479,MOL_001825,2
4480,MOL_001792,2
4481,MOL_001872,5
4482,MOL_000755,2
4483,MOL_003143,2
4484,MOL_000351,2
4485,MOL_000351,2
4486,MOL_000430,1
4487,MOL_001418,1
4488,MOL_001832,4
4489,MOL_002048,3
4490,MOL_001323,3
4491,MOL_001393,3
4492,MOL_001681,3
4493,MOL_001936,3
4494,MOL_001686,4
4495,MOL_001686,4
4496,MOL_002630,5
4497,MOL_002631,1
4498,MOL_002620,2
4499,MOL_002619,1
4500,MOL_000655,5
4501,MOL_003469,4
4502,MOL_003469,4
4503,MOL_001367,3
4504,MOL_001984,4
4505,MOL_002357,2
4506,MOL_003607,1
4507,MOL_001751,4
4508,MOL_001443,5
4509,MOL_001442,3
4510,MOL_000066,1
4511,MOL_003371,5
4512,MOL_003459,5
4513,MOL_002756,4
4514,MOL_002756,4
4515,MOL_003392,3
4516,MOL_003395,1
4517,MOL_003422,3
4518,MOL_003421,3
4519,MOL_003423,1
4520,MOL_002800,1
4521,MOL_002729,1
4522,MOL_003567,2
4523,MOL_000491,1
4524,MOL_000696,4
4525,MOL_000406,4
4526,MOL_001568,2
4527,MOL_003487,2
4528,MOL_003596,2
4529,MOL_003564,3
4530,MOL_001031,2
4531,MOL_000456,5
4532,MOL_000199,5
4533,MOL_002660,2
4534,MOL_002707,1
4535,MOL_001711,1
4536,MOL_000405,1
4537,MOL_000128,1
4538,MOL_001940,2
4539,MOL_003486,5
4540,MOL_000799,1
4541,MOL_000799,1
4542,MOL_000800,2
4543,MOL_000800,2
4544,MOL_001358,3
4545,MOL_002982,4
4546,MOL_001600,4
4547,MOL_002116,2
4548,MOL_001511,1
4549,MOL_000233,4
4550,MOL_001609,5
4551,MOL_001930,2
4552,MOL_002109,5
4553,MOL_001742,1
4554,MOL_000595,2
4555,MOL_002178,4
4556,MOL_003774,1
4557,MOL_001084,4
4558,MOL_002654,1
4559,MOL_002816,1
4560,MOL_000681,5
4561,MOL_001167,2
4562,MOL_001166,1
4563,MOL_002843,1
4564,MOL_001718,1
4565,MOL_001534,5
4566,MOL_001710,2
4567,MOL_003289,4
4568,MOL_002017,4
4569,MOL_002000,4
4570,MOL_001821,3
4571,MOL_002185,5
4572,MOL_002068,1
4573,MOL_002678,1
4574,MOL_000693,1
4575,MOL_000694,2
4576,MOL_001601,5
4577,MOL_001602,4
4578,MOL_000090,3
4579,MOL_000699,2
4580,MOL_003671,3
4581,MOL_001873,1
4582,MOL_001329,2
4583,MOL_001326,1
4584,MOL_000499,3
4585,MOL_001081,4
4586,MOL_001083,2
4587,MOL_001087,4
4588,MOL_002968,1
4589,MOL_002964,3
4590,MOL_001721,4
4591,MOL_001410,4
4592,MOL_000599,5
4593,MOL_000644,3
4594,MOL_000627,5
4595,MOL_000089,4
4596,MOL_000622,2
4597,MOL_002330,2
4598,MOL_000338,4
4599,MOL_003352,1
4600,MOL_002757,1
4601,MOL_002794,4
4602,MOL_002754,2
4603,MOL_003491,2
4604,MOL_003491,2
4605,MOL_003442,3
4606,MOL_003404,4
4607,MOL_003374,2
4608,MOL_000198,1
4609,MOL_000191,5
4610,MOL_003604,3
4611,MOL_000194,3
4612,MOL_000643,4
4613,MOL_000643,4
4614,MOL_000643,4
4615,MOL_000593,3
4616,MOL_000560,5
4617,MOL_000560,5
4618,MOL_000560,5
4619,MOL_000612,1
4620,MOL_000084,2
4621,MOL_000084,2
4622,MOL_000650,1
4623,MOL_000555,3
4624,MOL_000630,1
4625,MOL_000581,2
4626,MOL_002007,1
4627,MOL_001745,3
4628,MOL_001482,3
4629,MOL_002499,1
4630,MOL_002151,2
4631,MOL_002788,4
4632,MOL_000646,1
4633,MOL_000646,1
4634,MOL_000646,1
4635,MOL_000611,2
4636,MOL_000611,2
4637,MOL_000231,2
4638,MOL_000238,4
4639,MOL_000180,5
4640,MOL_000653,4
4641,MOL_000620,1
4642,MOL_000797,1
4643,MOL_002755,3
4644,MOL_001796,2
4645,MOL_002240,5
4646,MOL_000665,4
4647,MOL_000665,4
4648,MOL_000666,4
4649,MOL_000666,4
4650,MOL_000127,5
4651,MOL_001939,1
4652,MOL_001941,3
4653,MOL_002019,5
4654,MOL_001319,5
4655,MOL_002730,4
4656,MOL_002708,5
4657,MOL_001447,2
4658,MOL_001661,5
4659,MOL_001056,1
4660,MOL_002184,5
4661,MOL_001831,1
4662,MOL_002179,5
4663,MOL_002732,2
4664,MOL_003130,1
4665,MOL_003132,3
4666,MOL_003132,3
4667,MOL_001499,4
4668,MOL_002274,4
4669,MOL_001561,4
4670,MOL_001727,4
4671,MOL_001791,1
4672,MOL_001786,3
4673,MOL_002966,2
4674,MOL_002853,3
4675,MOL_002965,5
4676,MOL_001168,2
4677,MOL_002818,3
4678,MOL_003134,4
4679,MOL_000535,2
4680,MOL_001901,2
4681,MOL_000628,3
4682,MOL_000625,3
4683,MOL_000638,5
4684,MOL_000660,3
4685,MOL_001637,5
4686,MOL_001763,5
4687,MOL_001524,5
4688,MOL_001953,1
4689,MOL_000085,1
4690,MOL_000085,1
4691,MOL_002300,4
4692,MOL_003335,5
4693,MOL_000633,1
4694,MOL_000640,1
4695,MOL_000095,3
4696,MOL_000559,5
4697,MOL_000559,5
4698,MOL_000559,5
4699,MOL_000559,5
4700,MOL_000103,5
4701,MOL_000591,1
4702,MOL_000591,1
4703,MOL_000591,1
4704,MOL_000554,5
4705,MOL_000566,4
4706,MOL_000122,1
4707,MOL_000553,3
4708,MOL_000553,3
4709,MOL_000241,1
4710,MOL_000659,3
4711,MOL_000561,1
4712,MOL_000224,2
4713,MOL_000224,2
4714,MOL_000224,2
4715,MOL_000642,3
4716,MOL_000574,5
4717,MOL_000569,4
4718,MOL_000533,5
4719,MOL_000114,1
4720,MOL_000732,2
4721,MOL_000580,3
4722,MOL_000078,2
4723,MOL_000113,5
4724,MOL_000177,4
4725,MOL_000570,3
4726,MOL_000736,5
4727,MOL_000582,4
4728,MOL_000648,4
4729,MOL_000552,1
4730,MOL_000226,2
4731,MOL_003215,3
4732,MOL_003214,1
4733,MOL_003351,2
4734,MOL_003357,5
4735,MOL_001070,3
4736,MOL_000464,1
4737,MOL_002749,2
4738,MOL_002752,4
4739,MOL_002463,3
4740,MOL_001664,2
4741,MOL_000234,5
